TotalGHGEmissions,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,LargestPropertyUseType,LargestPropertyUseTypeGFA,BuildingType,Neighborhood,PrimaryPropertyType,BuildingAge,SteamUse,Electricity,NaturalGas,ENERGYSTARScore
4.95,1.0,1,26094,0,NON-REFRIGERATED WAREHOUSE,26094.0,NONRESIDENTIAL,GREATER DUWAMISH,WAREHOUSE,63,0,1,0,19.0
7.56,1.0,2,23687,0,OFFICE,23687.0,NONRESIDENTIAL,GREATER DUWAMISH,SMALL- AND MID-SIZED OFFICE,33,0,1,0,68.0
10.01,1.0,2,24221,0,OFFICE,24221.0,NONRESIDENTIAL,GREATER DUWAMISH,SMALL- AND MID-SIZED OFFICE,33,0,1,0,20.0
37.51,1.0,2,71919,14083,OFFICE,34550.0,NONRESIDENTIAL,DOWNTOWN,MIXED USE PROPERTY,116,0,1,0,37.0
128.41,1.0,2,32027,0,OFFICE,17526.0,NONRESIDENTIAL,DOWNTOWN,SMALL- AND MID-SIZED OFFICE,116,0,1,1,54.0
19.56,1.0,3,32160,0,OFFICE,35693.0,NONRESIDENTIAL,DOWNTOWN,SMALL- AND MID-SIZED OFFICE,110,0,1,0,
109.59,1.0,3,47836,7572,OTHER - LODGING/RESIDENTIAL,43336.0,NONRESIDENTIAL,GREATER DUWAMISH,OTHER,24,0,1,1,
50.07,1.0,3,34425,0,OFFICE,34425.0,NONRESIDENTIAL,GREATER DUWAMISH,SMALL- AND MID-SIZED OFFICE,102,0,1,1,84.0
46.51,1.0,2,52609,0,K-12 SCHOOL,52609.0,SPS-DISTRICT K-12,GREATER DUWAMISH,K-12 SCHOOL,45,0,1,1,67.0
13.67,1.0,3,40304,12000,MEDICAL OFFICE,20106.0,NONRESIDENTIAL,SOUTHWEST,MEDICAL OFFICE,32,0,1,0,5.0
42.45,1.0,1,29619,0,DISTRIBUTION CENTER,15000.0,NONRESIDENTIAL,GREATER DUWAMISH,DISTRIBUTION CENTER,26,0,1,1,50.0
54.24,1.0,2,21592,0,K-12 SCHOOL,20700.0,NONRESIDENTIAL,CENTRAL,K-12 SCHOOL,94,0,1,1,47.0
19.51,1.0,2,23923,0,K-12 SCHOOL,23923.0,NONRESIDENTIAL,NORTH,K-12 SCHOOL,85,0,1,1,69.0
37.08,1.0,3,25200,0,OFFICE,16000.0,NONRESIDENTIAL,CENTRAL,SMALL- AND MID-SIZED OFFICE,109,0,1,1,47.0
9.26,1.0,2,28296,0,OFFICE,26899.0,NONRESIDENTIAL,CENTRAL,SMALL- AND MID-SIZED OFFICE,53,0,1,0,80.0
22.48,1.0,3,31357,0,OFFICE,25500.0,NONRESIDENTIAL,CENTRAL,SMALL- AND MID-SIZED OFFICE,17,0,1,1,55.0
8.07,1.0,1,160000,0,DISTRIBUTION CENTER,160000.0,NONRESIDENTIAL,GREATER DUWAMISH,DISTRIBUTION CENTER,48,0,1,0,94.0
174.62,1.0,1,53550,0,NON-REFRIGERATED WAREHOUSE,53550.0,NONRESIDENTIAL,GREATER DUWAMISH,WAREHOUSE,56,0,1,1,11.0
67.05,1.0,1,38412,0,NON-REFRIGERATED WAREHOUSE,32000.0,NONRESIDENTIAL,GREATER DUWAMISH,WAREHOUSE,92,0,1,1,62.0
3.8,1.0,1,25881,0,SELF-STORAGE FACILITY,25881.0,NONRESIDENTIAL,GREATER DUWAMISH,SELF-STORAGE FACILITY,86,0,1,0,
19.61,1.0,1,24291,0,OFFICE,24023.0,NONRESIDENTIAL,GREATER DUWAMISH,SMALL- AND MID-SIZED OFFICE,63,0,1,1,98.0
8.85,1.0,1,36544,0,NON-REFRIGERATED WAREHOUSE,36544.0,NONRESIDENTIAL,GREATER DUWAMISH,WAREHOUSE,50,0,1,0,5.0
51.1,1.0,1,20796,0,NON-REFRIGERATED WAREHOUSE,20796.0,NONRESIDENTIAL,GREATER DUWAMISH,WAREHOUSE,67,0,1,1,
17.04,1.0,1,21349,0,DISTRIBUTION CENTER,13000.0,NONRESIDENTIAL,GREATER DUWAMISH,DISTRIBUTION CENTER,69,0,1,1,70.0
2.91,1.0,1,38630,0,NON-REFRIGERATED WAREHOUSE,38500.0,NONRESIDENTIAL,GREATER DUWAMISH,WAREHOUSE,80,0,1,0,33.0
83.3,1.0,1,20724,0,NON-REFRIGERATED WAREHOUSE,19224.0,NONRESIDENTIAL,GREATER DUWAMISH,WAREHOUSE,66,0,1,1,
33.1,1.0,1,24109,0,MANUFACTURING/INDUSTRIAL PLANT,24109.0,NONRESIDENTIAL,GREATER DUWAMISH,OTHER,56,0,1,0,
28.37,1.0,1,25375,0,REFRIGERATED WAREHOUSE,23419.0,NONRESIDENTIAL,GREATER DUWAMISH,REFRIGERATED WAREHOUSE,61,0,1,0,
21.5,1.0,1,22803,0,NON-REFRIGERATED WAREHOUSE,19373.0,NONRESIDENTIAL COS,GREATER DUWAMISH,WAREHOUSE,31,0,1,1,78.0
157.07,1.0,1,23100,0,OFFICE,11550.0,NONRESIDENTIAL COS,GREATER DUWAMISH,MIXED USE PROPERTY,31,0,1,1,
4.48,1.0,1,41550,0,REFRIGERATED WAREHOUSE,41550.0,NONRESIDENTIAL,GREATER DUWAMISH,REFRIGERATED WAREHOUSE,65,0,1,0,94.0
178.35,1.0,2,54170,0,OTHER,54170.0,NONRESIDENTIAL,GREATER DUWAMISH,OTHER,22,0,1,1,
28.57,1.0,2,64493,0,K-12 SCHOOL,64493.0,SPS-DISTRICT K-12,GREATER DUWAMISH,K-12 SCHOOL,16,0,1,1,85.0
102.35,1.0,2,42252,0,K-12 SCHOOL,42252.0,NONRESIDENTIAL,SOUTHEAST,K-12 SCHOOL,104,0,1,1,49.0
13.87,1.0,1,23100,0,SELF-STORAGE FACILITY,23250.0,NONRESIDENTIAL,GREATER DUWAMISH,SELF-STORAGE FACILITY,61,0,1,1,
12.92,1.0,3,22895,0,WORSHIP FACILITY,22895.0,NONRESIDENTIAL,SOUTHEAST,WORSHIP FACILITY,35,0,1,1,96.0
8.84,1.0,2,54211,17471,RETAIL STORE,30000.0,NONRESIDENTIAL,GREATER DUWAMISH,RETAIL STORE,14,0,1,0,100.0
44.27,1.0,1,41428,0,K-12 SCHOOL,41428.0,SPS-DISTRICT K-12,SOUTHEAST,K-12 SCHOOL,55,0,1,1,90.0
12.22,1.0,6,48179,7132,SELF-STORAGE FACILITY,48179.0,NONRESIDENTIAL,NORTHEAST,SELF-STORAGE FACILITY,10,0,1,1,
18.03,1.0,1,52325,0,NON-REFRIGERATED WAREHOUSE,52325.0,NONRESIDENTIAL,GREATER DUWAMISH,WAREHOUSE,79,0,1,1,67.0
9.71,1.0,4,20600,0,"REPAIR SERVICES (VEHICLE, SHOE, LOCKSMITH, ETC)",20600.0,NONRESIDENTIAL,GREATER DUWAMISH,OTHER,96,0,1,1,
405.05,10.0,0,230971,0,OTHER,230970.0,CAMPUS,GREATER DUWAMISH,OTHER,25,0,1,1,
1.14,1.0,1,25880,0,RETAIL STORE,25880.0,NONRESIDENTIAL,GREATER DUWAMISH,RETAIL STORE,72,0,1,0,100.0
12.55,1.0,1,45842,0,NON-REFRIGERATED WAREHOUSE,49802.0,NONRESIDENTIAL,GREATER DUWAMISH,WAREHOUSE,56,0,1,1,99.0
5.09,1.0,1,31365,0,OTHER,31365.0,NONRESIDENTIAL,GREATER DUWAMISH,OTHER,44,0,1,1,
25.77,1.0,1,32100,0,OTHER,32100.0,NONRESIDENTIAL,GREATER DUWAMISH,OTHER,106,0,1,1,
40.85,1.0,1,20520,0,NON-REFRIGERATED WAREHOUSE,15400.0,NONRESIDENTIAL,GREATER DUWAMISH,WAREHOUSE,50,0,1,1,20.0
3.45,1.0,1,22972,0,NON-REFRIGERATED WAREHOUSE,22972.0,NONRESIDENTIAL,GREATER DUWAMISH,WAREHOUSE,71,0,1,0,12.0
8.7,1.0,1,24990,0,NON-REFRIGERATED WAREHOUSE,25649.0,NONRESIDENTIAL,GREATER DUWAMISH,WAREHOUSE,63,0,1,1,80.0
40.94,1.0,2,24000,0,RETAIL STORE,22740.0,NONRESIDENTIAL,GREATER DUWAMISH,RETAIL STORE,65,0,1,1,
95.93,1.0,1,100386,0,NON-REFRIGERATED WAREHOUSE,50628.0,NONRESIDENTIAL,GREATER DUWAMISH,WAREHOUSE,53,0,1,1,
17.29,1.0,1,24354,0,DISTRIBUTION CENTER,18470.0,NONRESIDENTIAL,GREATER DUWAMISH,DISTRIBUTION CENTER,50,0,1,1,10.0
15.35,1.0,1,33600,0,DISTRIBUTION CENTER,24000.0,NONRESIDENTIAL,GREATER DUWAMISH,DISTRIBUTION CENTER,57,0,1,1,58.0
51.27,1.0,1,20819,0,MANUFACTURING/INDUSTRIAL PLANT,20819.0,NONRESIDENTIAL,GREATER DUWAMISH,OTHER,42,0,1,1,
40.01,1.0,1,23296,0,NON-REFRIGERATED WAREHOUSE,19471.0,NONRESIDENTIAL,GREATER DUWAMISH,WAREHOUSE,49,0,1,1,
40.42,1.0,1,35222,0,NON-REFRIGERATED WAREHOUSE,15000.0,NONRESIDENTIAL,GREATER DUWAMISH,MIXED USE PROPERTY,62,0,1,1,
59.0,1.0,1,25520,0,REFRIGERATED WAREHOUSE,25200.0,NONRESIDENTIAL,GREATER DUWAMISH,REFRIGERATED WAREHOUSE,59,0,1,1,100.0
5.82,1.0,1,25460,0,OTHER,8223.0,NONRESIDENTIAL,GREATER DUWAMISH,OTHER,64,0,1,0,
56.04,1.0,1,41526,0,K-12 SCHOOL,41526.0,SPS-DISTRICT K-12,DELRIDGE,K-12 SCHOOL,46,0,1,1,79.0
6.42,1.0,2,24291,0,OFFICE,24291.0,NONRESIDENTIAL,NORTH,SMALL- AND MID-SIZED OFFICE,42,0,1,0,87.0
3.67,1.0,2,20738,0,RETAIL STORE,20738.0,NONRESIDENTIAL,NORTH,RETAIL STORE,58,0,1,0,44.0
6.41,1.0,4,30948,0,OFFICE,11729.0,NONRESIDENTIAL,NORTH,MIXED USE PROPERTY,16,0,1,0,
18.5,1.0,2,28385,7056,MEDICAL OFFICE,20575.0,NONRESIDENTIAL,NORTH,MEDICAL OFFICE,30,0,1,0,1.0
17.51,1.0,1,21755,0,NON-REFRIGERATED WAREHOUSE,17650.0,NONRESIDENTIAL,GREATER DUWAMISH,WAREHOUSE,38,0,1,1,
42.73,1.0,1,27933,0,OTHER,27933.0,NONRESIDENTIAL,GREATER DUWAMISH,OTHER,56,0,1,0,
38.87,1.0,1,23143,0,OFFICE,15609.0,NONRESIDENTIAL,GREATER DUWAMISH,SMALL- AND MID-SIZED OFFICE,33,0,1,1,75.0
60.12,1.0,1,28800,0,OFFICE,28800.0,NONRESIDENTIAL,GREATER DUWAMISH,SMALL- AND MID-SIZED OFFICE,54,0,1,1,73.0
2.82,1.0,1,39600,0,NON-REFRIGERATED WAREHOUSE,39600.0,NONRESIDENTIAL,GREATER DUWAMISH,WAREHOUSE,64,0,1,0,85.0
9.25,1.0,1,39600,0,NON-REFRIGERATED WAREHOUSE,39600.0,NONRESIDENTIAL,GREATER DUWAMISH,WAREHOUSE,64,0,1,1,91.0
16.5,1.0,1,41248,0,DISTRIBUTION CENTER,41430.0,NONRESIDENTIAL,GREATER DUWAMISH,DISTRIBUTION CENTER,79,0,1,1,37.0
46.16,1.0,1,36400,0,OTHER,21400.0,NONRESIDENTIAL,GREATER DUWAMISH,OTHER,7,0,1,1,
24.91,1.0,1,31332,0,OTHER,31332.0,NONRESIDENTIAL,SOUTHWEST,OTHER,96,0,1,0,
43.64,1.0,2,35864,0,WORSHIP FACILITY,35864.0,NONRESIDENTIAL,SOUTHWEST,WORSHIP FACILITY,68,0,1,1,75.0
38.38,1.0,1,20484,0,WORSHIP FACILITY,20484.0,NONRESIDENTIAL,GREATER DUWAMISH,WORSHIP FACILITY,62,0,1,1,69.0
12.89,1.0,4,45264,17622,MEDICAL OFFICE,21743.0,NONRESIDENTIAL,NORTHEAST,MEDICAL OFFICE,32,0,1,0,4.0
19.69,2.0,4,36932,14576,MEDICAL OFFICE,27642.0,NONRESIDENTIAL,NORTHEAST,MEDICAL OFFICE,29,0,1,0,
93.5,1.0,4,45082,0,OTHER/SPECIALTY HOSPITAL,45082.0,NONRESIDENTIAL,CENTRAL,OTHER,43,0,1,1,
30.99,1.0,2,41600,0,WORSHIP FACILITY,41600.0,NONRESIDENTIAL,NORTHWEST,WORSHIP FACILITY,65,0,1,1,58.0
17.87,1.0,2,34110,0,OFFICE,34110.0,NONRESIDENTIAL,LAKE UNION,SMALL- AND MID-SIZED OFFICE,56,0,1,0,31.0
3.65,1.0,1,23750,0,NON-REFRIGERATED WAREHOUSE,19430.0,NONRESIDENTIAL,GREATER DUWAMISH,WAREHOUSE,46,0,1,0,
3.72,1.0,1,43390,0,NON-REFRIGERATED WAREHOUSE,36430.0,NONRESIDENTIAL,GREATER DUWAMISH,WAREHOUSE,46,0,1,0,87.0
9.29,1.0,1,35400,0,NON-REFRIGERATED WAREHOUSE,35400.0,NONRESIDENTIAL,GREATER DUWAMISH,WAREHOUSE,57,0,1,1,84.0
8.22,1.0,1,28144,0,DISTRIBUTION CENTER,22201.0,NONRESIDENTIAL,GREATER DUWAMISH,DISTRIBUTION CENTER,50,0,1,1,19.0
43.17,1.0,3,71283,0,NON-REFRIGERATED WAREHOUSE,57910.0,NONRESIDENTIAL,GREATER DUWAMISH,WAREHOUSE,100,0,1,1,41.0
19.88,1.0,1,23792,0,NON-REFRIGERATED WAREHOUSE,22992.0,NONRESIDENTIAL,GREATER DUWAMISH,WAREHOUSE,27,0,1,0,
7.27,1.0,2,47368,0,OFFICE,47368.0,NONRESIDENTIAL,GREATER DUWAMISH,SMALL- AND MID-SIZED OFFICE,37,0,1,0,99.0
27.92,1.0,1,46183,0,NON-REFRIGERATED WAREHOUSE,18871.0,NONRESIDENTIAL,GREATER DUWAMISH,MIXED USE PROPERTY,85,0,1,1,
41.96,1.0,5,72613,22788,OFFICE,49825.0,NONRESIDENTIAL,CENTRAL,SMALL- AND MID-SIZED OFFICE,32,0,1,1,84.0
50.76,1.0,1,36071,0,RETAIL STORE,36071.0,NONRESIDENTIAL,SOUTHEAST,RETAIL STORE,48,0,1,1,97.0
20.3,1.0,3,51672,0,K-12 SCHOOL,51672.0,SPS-DISTRICT K-12,SOUTHEAST,K-12 SCHOOL,27,0,1,1,97.0
14.7,1.0,2,38352,11082,MEDICAL OFFICE,19987.0,NONRESIDENTIAL COS,SOUTHEAST,MEDICAL OFFICE,26,0,1,0,36.0
57.25,1.0,1,28425,0,FITNESS CENTER/HEALTH CLUB/GYM,14081.0,NONRESIDENTIAL COS,SOUTHEAST,MIXED USE PROPERTY,21,0,1,1,
31.94,1.0,3,35115,0,AUTOMOBILE DEALERSHIP,35115.0,NONRESIDENTIAL,NORTH,OTHER,7,0,1,1,
19.77,1.0,1,66704,0,OTHER - EDUCATION,23904.0,NONRESIDENTIAL,NORTHWEST,MIXED USE PROPERTY,44,0,1,1,
18.87,1.0,1,25658,0,NON-REFRIGERATED WAREHOUSE,18854.0,NONRESIDENTIAL COS,NORTHWEST,WAREHOUSE,47,0,1,1,
18.04,1.0,2,36000,0,OFFICE,27600.0,NONRESIDENTIAL,EAST,SMALL- AND MID-SIZED OFFICE,109,0,1,1,95.0
26.52,1.0,1,36000,0,PARKING,18000.0,NONRESIDENTIAL,EAST,MIXED USE PROPERTY,103,0,1,1,59.0
49.18,1.0,2,43200,0,NON-REFRIGERATED WAREHOUSE,43200.0,NONRESIDENTIAL,EAST,WAREHOUSE,101,0,1,1,38.0
46.85,1.0,4,53840,12870,OFFICE,42800.0,NONRESIDENTIAL,GREATER DUWAMISH,SMALL- AND MID-SIZED OFFICE,103,0,1,1,71.0
23.5,1.0,1,43794,0,RETAIL STORE,34038.0,NONRESIDENTIAL,GREATER DUWAMISH,RETAIL STORE,41,0,1,1,88.0
78.57,1.0,1,48280,0,NON-REFRIGERATED WAREHOUSE,40780.0,NONRESIDENTIAL,GREATER DUWAMISH,WAREHOUSE,48,0,1,1,18.0
7.74,1.0,1,36040,0,DISTRIBUTION CENTER,31476.0,NONRESIDENTIAL,GREATER DUWAMISH,DISTRIBUTION CENTER,62,0,1,1,
219.93,1.0,1,32822,0,SUPERMARKET/GROCERY STORE,35042.0,NONRESIDENTIAL,NORTHEAST,SUPERMARKET / GROCERY STORE,51,0,1,1,42.0
108.05,1.0,1,64314,0,K-12 SCHOOL,65210.0,SPS-DISTRICT K-12,NORTHEAST,K-12 SCHOOL,68,0,1,1,86.0
34.04,1.0,2,20385,0,WORSHIP FACILITY,20385.0,NONRESIDENTIAL,NORTHEAST,WORSHIP FACILITY,66,0,1,1,65.0
1.51,1.0,1,24295,0,WORSHIP FACILITY,24295.0,NONRESIDENTIAL,NORTHEAST,WORSHIP FACILITY,70,0,1,0,53.0
4.33,1.0,2,20317,0,OFFICE,20317.0,NONRESIDENTIAL,NORTHEAST,SMALL- AND MID-SIZED OFFICE,49,0,1,0,83.0
260.32,1.0,1,24377,0,SUPERMARKET/GROCERY STORE,24377.0,NONRESIDENTIAL,NORTHEAST,SUPERMARKET / GROCERY STORE,43,0,1,1,6.0
19.43,1.0,1,33392,0,MOVIE THEATER,33392.0,NONRESIDENTIAL,NORTHWEST,OTHER,30,0,1,0,
158.63,1.0,1,45155,0,SUPERMARKET/GROCERY STORE,45155.0,NONRESIDENTIAL,NORTHWEST,SUPERMARKET / GROCERY STORE,30,0,1,1,6.0
41.77,1.0,1,32000,0,NON-REFRIGERATED WAREHOUSE,32040.0,NONRESIDENTIAL,GREATER DUWAMISH,WAREHOUSE,50,0,1,1,3.0
175.53,1.0,1,44000,0,NON-REFRIGERATED WAREHOUSE,45449.0,NONRESIDENTIAL,GREATER DUWAMISH,WAREHOUSE,46,0,1,1,15.0
124.4,1.0,1,36000,0,NON-REFRIGERATED WAREHOUSE,36000.0,NONRESIDENTIAL,GREATER DUWAMISH,WAREHOUSE,43,0,1,1,44.0
43.18,1.0,1,31360,0,NON-REFRIGERATED WAREHOUSE,29640.0,NONRESIDENTIAL,GREATER DUWAMISH,WAREHOUSE,37,0,1,1,
64.75,1.0,1,33320,0,NON-REFRIGERATED WAREHOUSE,32200.0,NONRESIDENTIAL,GREATER DUWAMISH,WAREHOUSE,37,0,1,1,
59.14,1.0,1,48020,0,NON-REFRIGERATED WAREHOUSE,47800.0,NONRESIDENTIAL,GREATER DUWAMISH,WAREHOUSE,37,0,1,1,71.0
39.05,1.0,1,27420,0,NON-REFRIGERATED WAREHOUSE,27850.0,NONRESIDENTIAL,GREATER DUWAMISH,WAREHOUSE,37,0,1,1,55.0
85.15,1.0,2,43645,0,K-12 SCHOOL,37000.0,NONRESIDENTIAL,NORTHEAST,K-12 SCHOOL,67,0,1,1,71.0
21.46,1.0,1,26853,0,RETAIL STORE,20360.0,NONRESIDENTIAL,NORTHEAST,RETAIL STORE,64,0,1,1,68.0
29.88,1.0,4,44775,0,OTHER,44775.0,NONRESIDENTIAL,GREATER DUWAMISH,OTHER,107,0,1,1,
112.82,2.0,1,27760,0,OTHER,19715.0,NONRESIDENTIAL,GREATER DUWAMISH,OTHER,100,0,1,1,
6.46,1.0,1,20975,0,OTHER - ENTERTAINMENT/PUBLIC ASSEMBLY,13144.0,NONRESIDENTIAL,GREATER DUWAMISH,OTHER,79,0,1,1,
17.6,1.0,1,26075,0,OTHER,26075.0,NONRESIDENTIAL,GREATER DUWAMISH,OTHER,98,0,1,1,
26.27,1.0,1,29394,0,NON-REFRIGERATED WAREHOUSE,29394.0,NONRESIDENTIAL,GREATER DUWAMISH,WAREHOUSE,24,0,1,1,60.0
12.17,1.0,2,20400,0,NON-REFRIGERATED WAREHOUSE,15000.0,NONRESIDENTIAL,GREATER DUWAMISH,WAREHOUSE,90,0,1,1,69.0
6.3,1.0,1,20460,0,OFFICE,20460.0,NONRESIDENTIAL,GREATER DUWAMISH,SMALL- AND MID-SIZED OFFICE,90,0,1,0,16.0
1.46,1.0,2,25821,0,SELF-STORAGE FACILITY,25821.0,NONRESIDENTIAL,GREATER DUWAMISH,SELF-STORAGE FACILITY,91,0,1,0,
7.49,1.0,2,21870,0,REFRIGERATED WAREHOUSE,21870.0,NONRESIDENTIAL,GREATER DUWAMISH,REFRIGERATED WAREHOUSE,61,0,1,0,45.0
66.77,3.0,1,51664,0,NON-REFRIGERATED WAREHOUSE,51664.0,NONRESIDENTIAL,GREATER DUWAMISH,WAREHOUSE,28,0,1,1,
106.35,1.0,1,43615,0,MEDICAL OFFICE,43615.0,NONRESIDENTIAL,DELRIDGE,MEDICAL OFFICE,46,0,1,1,89.0
7.98,1.0,3,36879,0,OFFICE,16855.0,NONRESIDENTIAL,DELRIDGE,SMALL- AND MID-SIZED OFFICE,46,0,1,0,26.0
92.7,1.0,2,28531,0,OTHER,28303.0,NONRESIDENTIAL COS,DELRIDGE,OTHER,14,0,1,1,
2.15,1.0,2,36600,0,NON-REFRIGERATED WAREHOUSE,43556.0,NONRESIDENTIAL,DELRIDGE,WAREHOUSE,34,0,1,0,80.0
7.05,1.0,5,35176,0,OFFICE,14452.0,NONRESIDENTIAL,SOUTHWEST,MIXED USE PROPERTY,12,0,1,0,
47.98,1.0,1,36701,0,K-12 SCHOOL,40285.0,SPS-DISTRICT K-12,NORTH,K-12 SCHOOL,57,0,1,1,87.0
61.68,1.0,2,41293,15243,COLLEGE/UNIVERSITY,26393.0,NONRESIDENTIAL,LAKE UNION,UNIVERSITY,76,0,1,1,
61.6,1.0,1,48890,0,NON-REFRIGERATED WAREHOUSE,30889.0,NONRESIDENTIAL,GREATER DUWAMISH,WAREHOUSE,75,0,1,1,49.0
30.79,1.0,3,43473,0,OFFICE,43473.0,NONRESIDENTIAL,GREATER DUWAMISH,SMALL- AND MID-SIZED OFFICE,16,0,1,0,3.0
35.48,1.0,1,40265,0,RETAIL STORE,40793.0,NONRESIDENTIAL,DELRIDGE,RETAIL STORE,26,0,1,1,19.0
37.61,1.0,1,26208,0,RETAIL STORE,32427.0,NONRESIDENTIAL,DELRIDGE,RETAIL STORE,11,0,1,1,79.0
286.89,1.0,2,27227,0,OTHER - RECREATION,29064.0,NONRESIDENTIAL COS,DELRIDGE,OTHER,41,0,1,1,
152.14,1.0,1,42172,0,OTHER - EDUCATION,12000.0,NONRESIDENTIAL,BALLARD,MIXED USE PROPERTY,90,0,1,1,
11.44,1.0,5,32250,0,OFFICE,32250.0,NONRESIDENTIAL,DOWNTOWN,SMALL- AND MID-SIZED OFFICE,106,0,1,1,92.0
14.17,1.0,1,51000,0,RETAIL STORE,51000.0,NONRESIDENTIAL,NORTHWEST,RETAIL STORE,63,0,1,1,95.0
1.6,1.0,1,27000,0,OTHER,9000.0,NONRESIDENTIAL,GREATER DUWAMISH,MIXED USE PROPERTY,100,0,1,0,
17.45,1.0,2,20747,0,OTHER - ENTERTAINMENT/PUBLIC ASSEMBLY,11815.0,NONRESIDENTIAL,GREATER DUWAMISH,OTHER,81,0,1,1,
27.83,1.0,2,40800,0,NON-REFRIGERATED WAREHOUSE,36000.0,NONRESIDENTIAL,GREATER DUWAMISH,WAREHOUSE,88,0,1,1,
4.02,1.0,2,20150,0,OFFICE,20150.0,NONRESIDENTIAL,GREATER DUWAMISH,SMALL- AND MID-SIZED OFFICE,96,0,1,0,80.0
11.73,1.0,7,36000,0,OFFICE,31500.0,NONRESIDENTIAL,DOWNTOWN,SMALL- AND MID-SIZED OFFICE,107,0,1,0,40.0
96.62,1.0,2,41276,0,NON-REFRIGERATED WAREHOUSE,24300.0,NONRESIDENTIAL,GREATER DUWAMISH,WAREHOUSE,78,0,1,1,
23.62,1.0,2,24430,0,REFRIGERATED WAREHOUSE,15667.0,NONRESIDENTIAL,GREATER DUWAMISH,REFRIGERATED WAREHOUSE,79,0,1,1,
9.65,1.0,1,22580,0,OFFICE,22580.0,NONRESIDENTIAL,GREATER DUWAMISH,SMALL- AND MID-SIZED OFFICE,89,0,1,1,90.0
33.52,1.0,1,20000,0,NON-REFRIGERATED WAREHOUSE,20000.0,NONRESIDENTIAL,CENTRAL,WAREHOUSE,90,0,1,1,18.0
82.07,1.0,1,42000,0,NON-REFRIGERATED WAREHOUSE,38000.0,NONRESIDENTIAL,CENTRAL,WAREHOUSE,62,0,1,1,
0.79,1.0,1,24248,0,SELF-STORAGE FACILITY,21018.0,NONRESIDENTIAL,CENTRAL,SELF-STORAGE FACILITY,54,0,1,1,
292.8,1.0,6,244500,0,SENIOR CARE COMMUNITY,244500.0,NONRESIDENTIAL,NORTH,SENIOR CARE COMMUNITY,7,0,1,1,100.0
0.75,1.0,1,24617,0,NON-REFRIGERATED WAREHOUSE,22752.0,NONRESIDENTIAL,GREATER DUWAMISH,WAREHOUSE,84,0,1,0,
22.62,1.0,3,127065,84710,PARKING,84710.0,NONRESIDENTIAL,GREATER DUWAMISH,OTHER,7,0,1,0,
58.36,1.0,1,37247,0,RETAIL STORE,37247.0,NONRESIDENTIAL,GREATER DUWAMISH,RETAIL STORE,52,0,1,1,69.0
77.23,1.0,1,25384,0,RETAIL STORE,23468.0,NONRESIDENTIAL,BALLARD,RETAIL STORE,23,0,1,1,11.0
10.05,1.0,3,49052,0,OFFICE,32393.0,NONRESIDENTIAL,GREATER DUWAMISH,SMALL- AND MID-SIZED OFFICE,106,0,1,0,96.0
25.15,1.0,2,52110,0,NON-REFRIGERATED WAREHOUSE,32000.0,NONRESIDENTIAL,GREATER DUWAMISH,WAREHOUSE,116,0,1,1,34.0
39.25,1.0,2,39036,0,OFFICE,27636.0,NONRESIDENTIAL,GREATER DUWAMISH,SMALL- AND MID-SIZED OFFICE,79,0,1,1,
14.99,1.0,1,26310,0,OFFICE,24000.0,NONRESIDENTIAL,GREATER DUWAMISH,SMALL- AND MID-SIZED OFFICE,93,0,1,1,96.0
413.1,1.0,1,37883,0,RETAIL STORE,28734.0,NONRESIDENTIAL,SOUTHEAST,RETAIL STORE,50,0,1,1,88.0
54.27,1.0,3,29874,0,K-12 SCHOOL,31375.0,NONRESIDENTIAL,DELRIDGE,K-12 SCHOOL,54,0,1,1,95.0
47.08,1.0,1,20140,0,WORSHIP FACILITY,22000.0,NONRESIDENTIAL,MAGNOLIA / QUEEN ANNE,WORSHIP FACILITY,51,0,1,1,35.0
44.97,1.0,2,71874,31389,SELF-STORAGE FACILITY,71874.0,NONRESIDENTIAL,NORTHWEST,SELF-STORAGE FACILITY,26,0,1,1,
28.05,1.0,2,39953,0,OFFICE,30100.0,NONRESIDENTIAL,CENTRAL,SMALL- AND MID-SIZED OFFICE,45,0,1,1,93.0
11.69,1.0,2,21200,0,RETAIL STORE,14168.0,NONRESIDENTIAL,CENTRAL,RETAIL STORE,18,0,1,0,15.0
42.24,1.0,1,30630,0,SUPERMARKET/GROCERY STORE,28470.0,NONRESIDENTIAL,CENTRAL,SUPERMARKET / GROCERY STORE,36,0,1,0,27.0
13.22,1.0,2,23421,0,RETAIL STORE,19271.0,NONRESIDENTIAL,CENTRAL,RETAIL STORE,36,0,1,0,25.0
256.31,1.0,3,117116,0,K-12 SCHOOL,117116.0,SPS-DISTRICT K-12,BALLARD,K-12 SCHOOL,85,0,1,1,83.0
31.54,1.0,2,24120,0,WORSHIP FACILITY,24120.0,NONRESIDENTIAL,BALLARD,WORSHIP FACILITY,88,0,1,1,66.0
51.15,1.0,3,35736,0,WORSHIP FACILITY,28970.0,NONRESIDENTIAL,BALLARD,WORSHIP FACILITY,87,0,1,1,88.0
27.75,1.0,1,51050,0,NON-REFRIGERATED WAREHOUSE,49500.0,NONRESIDENTIAL,GREATER DUWAMISH,WAREHOUSE,75,0,1,1,10.0
